gene_id;gene_symbol;PC1;PC2;PC3;PC4
ENSG00000260390;ENSG00000260390;-2,38318962848480e-03;-5,21339085189641e-03;2,45341270567874e-03;3,16867148652554e-03
ENSG00000144713;RPL32;-2,38370725219722e-03;4,90529516021764e-03;-5,23026711586775e-03;-3,98519139589266e-04
ENSG00000243167;ENSG00000243167;-2,38386831820146e-03;2,83843267392415e-03;-3,64241529675195e-03;-1,30953298845433e-03
ENSG00000253284;ENSG00000253284;-2,38443132500319e-03;-1,66362401643847e-03;1,91216586571527e-02;4,95932605524366e-03
ENSG00000103066;PLA2G15;-2,38665923455085e-03;8,03922266713580e-05;-6,94000213437008e-03;-3,09288941579017e-03
ENSG00000186834;HEXIM1;-2,38685698360822e-03;3,67964728271596e-03;1,72464665381087e-03;-2,68089005348530e-03
ENSG00000226855;RPSAP17;-2,38803187896050e-03;1,81805729582012e-03;-1,85526955552483e-05;1,97310675642730e-04
ENSG00000211714;TRBV7-3;-2,38842354602398e-03;-3,41820487577751e-03;6,61167802044301e-04;-9,50088391449395e-03
ENSG00000103174;NAGPA;-2,39024727611281e-03;-3,80302408185591e-03;-8,47001279213743e-03;3,98196413815301e-03
ENSG00000237882;ENSG00000237882;-2,39025439253678e-03;2,25268311378729e-03;9,39046056024474e-04;9,81618780288078e-05
ENSG00000103152;MPG;-2,39029329313188e-03;4,52271119042673e-03;-1,47290077035749e-02;-2,47412232981467e-03
ENSG00000255909;ENSG00000255909;-2,39048400588954e-03;3,18462715812301e-03;-3,48053673389360e-03;2,69060403810641e-04
ENSG00000266944;ENSG00000266944;-2,39202440492338e-03;2,60242763084155e-03;-5,33096082872527e-04;-1,75611661483960e-04
ENSG00000171611;PTCRA;-2,39318735404780e-03;-3,55257350568473e-03;8,28390027099803e-04;-9,29230779572271e-03
ENSG00000233560;KRT8P39;-2,39346988670240e-03;-5,15680644376467e-03;1,24677632240891e-03;2,80347355483153e-03
ENSG00000134470;IL15RA;-2,39378448255537e-03;-5,26263822576091e-04;-2,49490608379766e-03;-8,85842472834733e-03
ENSG00000267258;PPIAP58;-2,39420403927000e-03;2,58424903753148e-03;1,88806932222199e-03;4,92808135095264e-05
ENSG00000063176;SPHK2;-2,39533878497103e-03;-6,45375873088869e-03;-7,42868762509812e-03;7,15052789875673e-03
ENSG00000162244;RPL29;-2,39609077510148e-03;3,73075028564434e-03;-9,70390096522657e-03;5,57960110995847e-04
ENSG00000123268;ATF1;-2,39649001425286e-03;1,63485084876029e-03;4,30525741751960e-03;-1,22603066142533e-03
ENSG00000224094;ENSG00000224094;-2,39668988198026e-03;3,82917807282773e-03;6,50850134314416e-03;1,91234465396303e-03
ENSG00000183239;ENSG00000183239;-2,39699894238372e-03;2,51422032966049e-03;-2,60069699140238e-04;8,74667643616781e-04
ENSG00000115289;PCGF1;-2,39747212229533e-03;1,89581013269590e-03;-5,19593897422663e-03;4,00082439404372e-04
ENSG00000242990;ENSG00000242990;-2,39806806715683e-03;2,61442162472686e-03;-6,89929304536049e-04;-5,61822374545605e-04
ENSG00000065615;CYB5R4;-2,39824625821025e-03;-6,28019579140559e-04;6,59796735611546e-03;-1,46239237365142e-03
ENSG00000233994;GDI2P2;-2,39833997252208e-03;2,19911638584673e-03;-1,21020747383427e-03;-1,77603725529768e-03
ENSG00000260828;ENSG00000260828;-2,39845244597532e-03;-2,16580143627205e-03;7,13661160310293e-03;6,44571470695770e-04
ENSG00000224282;RPL9P17;-2,39870608193094e-03;3,12962674391802e-03;-8,16140932156630e-04;-1,04420145794291e-03
ENSG00000159214;CCDC24;-2,39909267710704e-03;-5,71273760515314e-03;-7,18900402774361e-03;9,78796722733233e-03
ENSG00000224839;ENSG00000224839;-2,40053849959872e-03;3,60339058814098e-03;1,44173058723097e-03;-2,70533638917872e-04
ENSG00000211786;TRAV8-2;-2,40104236127027e-03;-4,02244332482674e-03;1,59852538667966e-03;-1,23988391732445e-02
ENSG00000099282;TSPAN15;-2,40127915961630e-03;7,07731243900116e-04;-8,56299446449401e-03;2,02947959022179e-03
ENSG00000260742;ENSG00000260742;-2,40145503051069e-03;-5,70969457766802e-03;8,26093884758086e-03;3,61444973801644e-03
ENSG00000207296;RNU6-140P;-2,40244764306189e-03;-6,86001700904177e-03;6,10628827240317e-04;2,81082561807929e-03
ENSG00000213068;RPS17P6;-2,40248088178527e-03;3,03688221593898e-05;4,28445197826740e-04;1,08791571081823e-03
ENSG00000235089;RPL10AP4;-2,40281570109010e-03;2,59222610261334e-03;-3,69949075547605e-03;-8,96146300037687e-04
ENSG00000271707;ENSG00000271707;-2,40328577633772e-03;4,96538871603361e-04;-2,25020732581135e-03;6,90684504880483e-04
ENSG00000240143;ENSG00000240143;-2,40488339876336e-03;-1,50670400214358e-03;5,54802213919733e-03;-2,47542218739989e-03
ENSG00000115641;FHL2;-2,40536447242367e-03;3,61822780620471e-03;-1,74161025912991e-03;-4,57216216136833e-03
ENSG00000248791;LOC100422687;-2,40553422093776e-03;-5,01967363197247e-03;1,43246914983041e-02;3,32984840476559e-03
ENSG00000105193;RPS16;-2,40650384783282e-03;5,72218418622259e-03;-1,45140101439854e-02;-1,13662821155181e-03
ENSG00000151881;TMEM267;-2,40798733931469e-03;3,20081106059989e-03;5,84658821261083e-03;6,75484336941564e-04
ENSG00000224555;ENSG00000224555;-2,40906004272573e-03;2,26695255090696e-03;-1,47623992736847e-03;-8,31834625641695e-04
ENSG00000101624;CEP76;-2,40909877662433e-03;3,19789126027897e-03;2,96513896904850e-03;-1,09871709676821e-03
ENSG00000251061;ENSG00000251061;-2,41101972118451e-03;-1,07545426917489e-02;1,80942794347147e-03;7,44985720112677e-03
ENSG00000200913;SNORD46;-2,41224918595287e-03;2,31392731870080e-03;7,54695790931283e-03;-6,72939752240121e-04
ENSG00000130305;NSUN5;-2,41249869815372e-03;3,26705234969721e-03;-9,70685159579178e-03;2,92447215884139e-03
ENSG00000233045;ENSG00000233045;-2,41428097895845e-03;2,80244977441382e-03;2,31462151892782e-03;-6,67369069198146e-04
ENSG00000235253;ENSG00000235253;-2,41446671346887e-03;2,40493886581148e-03;1,35747653150664e-02;-4,65184857157107e-04
ENSG00000258282;ENSG00000258282;-2,41552443006588e-03;2,66537779142462e-03;-1,80704116718111e-03;-1,01224675946501e-03
ENSG00000273394;ENSG00000273394;-2,41591765779855e-03;-2,30359846469851e-03;3,00057685555105e-04;2,17474234769842e-03
ENSG00000244642;ENSG00000244642;-2,41637881051467e-03;1,95454697019823e-03;1,56200213099152e-02;-1,01411097923704e-03
ENSG00000251985;RNU6-1161P;-2,41698858250846e-03;2,95084164108842e-03;3,07402023112830e-03;5,69277280491154e-04
ENSG00000169220;RGS14;-2,41735743927259e-03;-1,37491035629293e-04;-7,04526395227273e-03;-5,02536278664952e-03
ENSG00000236762;ENSG00000236762;-2,41796567952216e-03;2,85980970295163e-03;-2,55786485335530e-03;6,12814941373608e-04
ENSG00000088726;TMEM40;-2,41813203440073e-03;3,51515831564601e-03;1,74998596394365e-03;-3,54401102495972e-04
ENSG00000159593;NAE1;-2,41823327617473e-03;4,05154371289175e-03;2,44666851865611e-03;2,74283995447121e-03
ENSG00000227311;RPL21P20;-2,41876415224016e-03;3,34769647010893e-03;2,69032817333890e-03;-2,33020649714147e-04
ENSG00000050820;BCAR1;-2,41933830594826e-03;-3,13129954219226e-03;-9,70925569504459e-03;-7,27647951065759e-04
ENSG00000131724;IL13RA1;-2,42021586920194e-03;-1,30093049899277e-04;4,12484497533876e-03;-1,11927679469228e-03
ENSG00000103855;CD276;-2,42028469592127e-03;5,48050455147868e-03;-4,98920907996951e-03;-8,03257538903416e-03
ENSG00000228544;CCDC183-AS1;-2,42036085522937e-03;-1,02983987534872e-02;-1,47305301854700e-03;1,19226171097808e-02
ENSG00000143315;PIGM;-2,42360630228094e-03;8,97029195686214e-04;5,68408295609270e-03;1,78344388140525e-03
ENSG00000240857;RDH14;-2,42375339899718e-03;4,16954676214389e-03;-5,09555599966196e-05;4,27175462048897e-04
ENSG00000148300;REXO4;-2,42491164530156e-03;2,21024502123250e-03;-7,95359068472364e-03;1,90916998978752e-03
ENSG00000135829;DHX9;-2,42558057850541e-03;3,14999316581598e-03;1,33840330812587e-03;-5,57095423399780e-04
ENSG00000011485;PPP5C;-2,42614451451484e-03;3,06781668773090e-04;-6,21492313515555e-03;1,88285685420613e-03
ENSG00000162222;TTC9C;-2,42632584511537e-03;2,04853106342053e-03;-1,27129758393794e-03;-6,91136870889867e-06
ENSG00000139351;SYCP3;-2,42750584491140e-03;2,31733298273160e-04;1,54106211918013e-02;1,92523078979279e-03
ENSG00000166889;PATL1;-2,42887996509259e-03;1,65979263628804e-03;2,07350092486581e-03;1,61291162866137e-04
ENSG00000130766;SESN2;-2,42977497503519e-03;-6,88268573672551e-03;-6,40582520299123e-03;1,30645769770137e-03
ENSG00000267595;ENSG00000267595;-2,43006804864853e-03;3,10565467250240e-03;9,48493190558317e-03;1,03696598891634e-03
ENSG00000164620;RELL2;-2,43048722823671e-03;-3,56581706283749e-03;-5,75968692828710e-03;2,52981572320903e-03
ENSG00000120925;RNF170;-2,43050518918221e-03;3,78196815502957e-04;4,06615161661567e-03;2,15334706058061e-03
ENSG00000203635;ENSG00000203635;-2,43051346708506e-03;2,38470568517453e-03;7,49900334004641e-03;-2,63019231335756e-03
ENSG00000137207;YIPF3;-2,43178762588908e-03;-2,29315405514894e-04;-8,39085565632212e-03;-8,80873586984547e-04
ENSG00000161798;AQP5;-2,43185630465675e-03;5,49833506987881e-03;-6,27960998366316e-05;-6,07324373185870e-03
ENSG00000008018;PSMB1;-2,43257990070938e-03;3,72590378011687e-03;-5,57173600523778e-03;2,39751681562337e-05
ENSG00000127311;HELB;-2,43409125487034e-03;1,45308289461921e-03;1,30494122889186e-02;-5,73195202066769e-03
ENSG00000258956;ENSG00000258956;-2,43559707227384e-03;2,15683209811533e-03;-4,72311246976044e-03;-4,93731109778726e-04
ENSG00000125998;FAM83C;-2,43581875960510e-03;-2,74641770599403e-04;-6,09919042736484e-04;5,46280252300488e-04
ENSG00000275897;ENSG00000275897;-2,43600176059477e-03;-1,80555563535497e-02;1,61945437747550e-03;1,07676022024613e-02
ENSG00000234776;FREY1;-2,43668098489530e-03;1,54319582746284e-03;1,68643405017618e-03;1,69008098472643e-04
ENSG00000197961;ZNF121;-2,43739318655813e-03;4,35890955837303e-04;1,04129922843155e-02;5,46871500693800e-03
ENSG00000124116;WFDC3;-2,43979573718691e-03;3,43786520141909e-03;5,36624706489742e-04;2,43875297524766e-03
ENSG00000213706;RHOG2P;-2,43991669249917e-03;2,76912763771671e-03;2,70804273944093e-03;4,38148636013647e-04
ENSG00000242078;ENSG00000242078;-2,44041858448842e-03;2,76214227638737e-03;1,74541787006576e-03;-5,74503675998880e-04
ENSG00000148200;NR6A1;-2,44087330730172e-03;-6,24519200793349e-03;3,13592877861337e-03;1,04563519808550e-02
ENSG00000119913;TECTB;-2,44151639458360e-03;-3,09789265695903e-03;5,88416519600606e-03;3,36038761406533e-03
ENSG00000125249;RAP2A;-2,44161460183061e-03;4,15701511289715e-03;7,26264090963190e-03;-4,56759130242133e-03
ENSG00000213026;ENSG00000213026;-2,44192368726576e-03;1,72453160068448e-03;-2,72814268204341e-03;-1,18084670509286e-03
ENSG00000224668;IPO8P1;-2,44213695589847e-03;2,64226843164829e-03;3,10721908291507e-03;-2,71409196638272e-03
ENSG00000161057;PSMC2;-2,44246875515861e-03;5,08079622659484e-03;-1,48689380770476e-03;-1,01944929122492e-03
ENSG00000232119;MCTS1;-2,44302497556355e-03;4,80942615873633e-04;4,12595138179651e-03;3,84988127862902e-03
ENSG00000119285;HEATR1;-2,44324273173628e-03;3,79400753823755e-03;7,24934377718626e-03;1,10365041642641e-03
ENSG00000182383;RPL27AP5;-2,44440933720399e-03;2,64705202874113e-03;-2,56389965734061e-03;-3,93353760609454e-04
ENSG00000125445;MRPS7;-2,44562678073941e-03;-1,58654597206892e-04;-8,24382315267116e-03;1,82589798869658e-03
ENSG00000250603;ENSG00000250603;-2,44580329505892e-03;5,74886778762192e-04;4,80756693208386e-03;1,12219933446381e-03
ENSG00000213036;ENSG00000213036;-2,44586077711487e-03;3,47324118098791e-03;8,40420283215685e-03;-2,84416425549900e-03
ENSG00000146425;DYNLT1;-2,44750029540174e-03;2,43168348848196e-03;-5,48486100152523e-03;-8,75345007936012e-04
ENSG00000287061;ENSG00000287061;-2,44798552273493e-03;-1,95081077237742e-03;6,08653071128355e-03;-4,66853921775579e-04
ENSG00000140365;COMMD4;-2,44820281806995e-03;1,19710858780581e-03;-9,27887634157817e-03;6,10325794248002e-04
ENSG00000233503;HNRNPLP1;-2,44823710165594e-03;2,08628386481041e-03;-4,64625628607475e-03;1,67001693099650e-04
ENSG00000243352;ENSG00000243352;-2,44934832217452e-03;2,10614797084424e-03;7,18789702614461e-03;5,07014690105936e-04
ENSG00000075290;WNT8B;-2,44969364390747e-03;8,07577266507514e-05;5,37846792436342e-03;1,73572586573882e-03
ENSG00000118246;FASTKD2;-2,45102540710231e-03;2,57984954091995e-03;3,41620168326041e-03;2,99962647261340e-03
ENSG00000187045;TMPRSS6;-2,45126599876682e-03;-1,69176424925380e-03;-4,26183591994773e-03;3,71821318035031e-04
ENSG00000086065;CHMP5;-2,45153905633985e-03;-1,86447885513764e-04;-8,99983498240386e-05;-1,66643341696072e-03
ENSG00000164961;WASHC5;-2,45232924268895e-03;2,09414825364599e-03;2,72519407801363e-03;-6,52575347177247e-04
ENSG00000277840;ENSG00000277840;-2,45268742913361e-03;1,26587908045581e-03;1,17028937020276e-02;4,16665635330260e-03
ENSG00000259856;ENSG00000259856;-2,45356934011945e-03;-1,45714518988702e-03;3,13955420432024e-03;-3,30825794019862e-03
ENSG00000175874;CREG2;-2,45396846145831e-03;6,07565437887203e-03;3,30786272766188e-03;-9,69104260920178e-03
ENSG00000064545;TMEM161A;-2,45433022827639e-03;5,78039322640669e-03;-1,22474444041797e-02;1,12041669142380e-03
ENSG00000228665;ENSG00000228665;-2,45444438112981e-03;2,92355461383497e-03;1,05167393599665e-03;9,72803244292491e-05
ENSG00000125818;PSMF1;-2,45446469766303e-03;3,68538939001031e-03;-3,95988997049120e-03;-1,72610582113614e-03
ENSG00000218048;ENSG00000218048;-2,45536414662559e-03;-1,57901623405875e-03;1,10116607463223e-03;-1,24317226308070e-03
ENSG00000197921;HES5;-2,45561843156765e-03;-8,80834938663522e-03;-4,32732651794114e-03;1,88001331010671e-04
ENSG00000234031;RPS3AP44;-2,45567840392879e-03;2,73770609705587e-03;2,39029617167477e-03;-7,09515458871575e-04
ENSG00000197756;RPL37A;-2,45583636207238e-03;4,97076652954520e-03;-5,54984635465506e-03;1,22665287406241e-03
ENSG00000232917;ENSG00000232917;-2,45700012755480e-03;2,46580401259630e-03;2,02630135409042e-03;7,51791013216856e-04
ENSG00000125356;NDUFA1;-2,45711437109681e-03;-1,13030833171562e-03;-6,31225360317845e-03;3,34373990693297e-03
ENSG00000136688;IL36G;-2,45781766796189e-03;-3,15287510559120e-03;2,35574341983654e-03;1,97700182506943e-03
ENSG00000167011;NAT16;-2,45785743710662e-03;2,10954527793617e-03;1,90131404208086e-03;1,99500704468708e-03
ENSG00000136881;BAAT;-2,45868990938302e-03;3,61715976793171e-03;2,78435696330265e-03;2,11684243488440e-03
ENSG00000211792;TRAV14DV4;-2,45917501217319e-03;-3,38713631280135e-03;1,31207297668919e-03;-1,02750620085699e-02
ENSG00000237170;ENSG00000237170;-2,46005333580105e-03;2,86169716360392e-03;7,21316271032728e-03;1,84370858997446e-04
ENSG00000286331;ENSG00000286331;-2,46045715442303e-03;1,23480485625600e-03;-4,81366830509418e-05;-1,82738431041957e-04
ENSG00000115661;STK16;-2,46068200429675e-03;-1,11618035146709e-03;-7,89503680928604e-03;2,27241806488011e-03
ENSG00000274139;ENSG00000274139;-2,46089875276778e-03;-1,36310404710194e-02;-9,48670694731213e-04;9,54708165925567e-03
ENSG00000111581;NUP107;-2,46386993249785e-03;2,74153684964546e-03;4,07854999746137e-03;2,40248348679279e-03
ENSG00000266976;ERVE-5;-2,46472749517898e-03;2,25050425930115e-03;9,56267333047566e-04;8,86922551930502e-04
ENSG00000232456;FAM131C2P;-2,46511258803452e-03;2,95294352047259e-03;-1,03173361584368e-03;-1,51974295198720e-03
ENSG00000253338;ENSG00000253338;-2,46514060564633e-03;-6,78824884115742e-03;-2,50177704075814e-03;-9,40787731398286e-03
ENSG00000226642;ACTG1P12;-2,46618049013486e-03;3,61416202256539e-03;-5,82445178157362e-03;-2,45794427770042e-03
ENSG00000147138;GPR174;-2,46621405735066e-03;-1,61006199976912e-02;1,30516939232461e-02;-2,36205433402904e-02
ENSG00000196776;CD47;-2,46705725147473e-03;2,78247222223820e-03;6,60533176251686e-03;-1,61698563814797e-03
ENSG00000207721;MIR186;-2,46712781199497e-03;1,87674261949683e-03;1,23575744969307e-02;-9,75549381546316e-05
ENSG00000228474;OST4;-2,46759387826831e-03;3,53022861858121e-03;-1,06676285593337e-02;-2,90188502068928e-03
ENSG00000100462;PRMT5;-2,46764008617759e-03;1,16085874750330e-03;-5,60755773978217e-03;-3,77074805846753e-05
ENSG00000136942;RPL35;-2,46803097528937e-03;5,74465132453242e-03;-1,02568727297925e-02;-1,09544295449385e-03
ENSG00000234981;RPL7AP20;-2,46821725333710e-03;1,67894080520673e-03;2,61517131293931e-03;1,50096860531519e-04
ENSG00000274997;H2AC12;-2,46832515285722e-03;-3,22970263696792e-03;1,62266485802338e-02;5,38383029284758e-04
ENSG00000124657;OR2B6;-2,46955389398038e-03;-2,44100382189148e-03;2,95491770095615e-03;2,05260617033588e-04
ENSG00000198363;ASPH;-2,46971095951236e-03;5,08661981159180e-03;7,43561027089448e-03;-3,06252691012268e-03
ENSG00000267480;ENSG00000267480;-2,47029777326235e-03;-3,15781914036297e-03;-4,91321908922314e-04;4,13987242919733e-04
ENSG00000143222;UFC1;-2,47094677200628e-03;2,04584389522766e-03;-5,12312428928698e-03;9,07468544749531e-04
ENSG00000234397;ENSG00000234397;-2,47158603069045e-03;2,14036540203362e-03;9,86737625541740e-04;-2,46952842048474e-04
ENSG00000230191;ENSG00000230191;-2,47315168575649e-03;5,09624464778244e-03;-7,29469096499739e-03;-3,12352486969309e-03
ENSG00000106009;BRAT1;-2,47340301066718e-03;2,87099316307203e-03;-9,42964471640691e-03;3,25390961321780e-03
ENSG00000227173;ENSG00000227173;-2,47366487206936e-03;3,90539635240340e-03;-8,00840728804158e-03;-1,90165361330430e-03
ENSG00000265465;MIR4768;-2,47437636252662e-03;2,62652037215719e-03;4,09040707114020e-03;8,62836224126385e-04
ENSG00000135596;MICAL1;-2,47550683944809e-03;-1,13613398887375e-02;-2,80288466690081e-03;1,88594842411414e-03
ENSG00000240418;RPS2P51;-2,47577890208875e-03;1,46526395271460e-03;3,56281025276287e-03;8,98101741056914e-04
ENSG00000175354;PTPN2;-2,47587849820032e-03;-2,15402028894819e-03;5,18178987904006e-03;-1,90647919879244e-03
ENSG00000215381;ENSG00000215381;-2,47609937253411e-03;2,57740850438587e-03;-1,37700692380895e-03;-6,23484619721221e-04
ENSG00000229022;RPL6P3;-2,47668990944852e-03;3,10921796120983e-03;3,08110225859118e-03;4,24448979905035e-04
ENSG00000103194;USP10;-2,47669604549012e-03;2,91164793526430e-03;1,55750518046100e-03;1,07009524966553e-03
ENSG00000224236;MRRFP1;-2,47700994689914e-03;1,58040042976306e-03;1,02366338499209e-03;2,40603914288669e-04
ENSG00000064490;RFXANK;-2,47764700839578e-03;1,99315932098744e-03;-1,17912775737797e-02;6,45427905650728e-04
ENSG00000287511;ENSG00000287511;-2,47778950052511e-03;2,34330742675579e-03;9,48118030661208e-03;-5,31397610971111e-04
ENSG00000196859;KRT39;-2,47885464862621e-03;-2,08256885191454e-03;4,19913208846675e-03;1,73693232601314e-03
ENSG00000152147;GEMIN6;-2,47924486971294e-03;4,63630626691372e-03;-1,18064879216625e-03;1,77767683332040e-03
ENSG00000171603;CLSTN1;-2,48054467666136e-03;-1,31351869229462e-03;-4,80998425833640e-03;-8,26412036702990e-05
ENSG00000226650;KIF4B;-2,48121569291805e-03;2,24994684685416e-03;1,36899235281672e-03;-4,44511613882423e-04
ENSG00000101266;CSNK2A1;-2,48140323124736e-03;1,68669089345980e-03;5,47300419391956e-03;7,09958544716461e-04
ENSG00000213791;RPS5P5;-2,48157148951514e-03;1,08385389567586e-03;-3,65247847573831e-03;-7,33491869330185e-04
ENSG00000121774;KHDRBS1;-2,48169767787414e-03;3,40819292302970e-03;2,28016597334162e-03;-1,11645416755425e-03
ENSG00000204670;ENSG00000204670;-2,48265691071979e-03;-2,01210968498719e-03;-6,56566108484314e-04;-1,00142570211297e-02
ENSG00000178654;ENSG00000178654;-2,48279506519853e-03;2,55284620054810e-03;-1,10984410125564e-03;-9,93667333204730e-04
ENSG00000173614;NMNAT1;-2,48523088376208e-03;-5,21672673407008e-03;-1,60903141073125e-03;4,53372436060885e-03
ENSG00000235772;ENSG00000235772;-2,48540291258772e-03;-1,18700893228110e-02;8,36590353950626e-03;9,74757112477479e-03
ENSG00000104870;FCGRT;-2,48659633306864e-03;-7,09771242640893e-03;-1,10578341043339e-02;-1,63929522034295e-04
ENSG00000282206;ENSG00000282206;-2,48663716709404e-03;2,50028110021661e-03;7,55471693513335e-03;-1,31101552821476e-04
ENSG00000143185;XCL2;-2,48740003453092e-03;-5,79604002047193e-03;1,09981490293279e-03;-1,11406779942489e-02
ENSG00000277447;ENSG00000277447;-2,48753483438125e-03;2,45440675246862e-03;-1,64937261302122e-03;-6,05342525680931e-04
ENSG00000151092;NGLY1;-2,48754989498983e-03;-2,29543976702086e-03;4,07073325375033e-03;1,66516225155218e-03
ENSG00000270975;ENSG00000270975;-2,48799781277827e-03;3,13475981811930e-03;-3,19668915743532e-04;-6,99148057078259e-04
ENSG00000211728;TRBV5-6;-2,48851800567604e-03;-3,59290601422450e-03;3,51014971458635e-04;-9,91470966125096e-03
ENSG00000257800;ENSG00000257800;-2,48866046005517e-03;1,78985312828700e-03;9,40807033342268e-03;2,41089947750896e-03
